seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.121026237259309
chr13	28503235	28503534	300	*	liver_cancer_up_42	0.0615443767110507
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.768882536852216
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.13977802197138
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.598942263126373
chr18	60618600	60618899	300	*	normal_down_70	0.699854635000229
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.820708975791931
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.0465880700200796
chr4	988556	988855	300	*	normal_down_36	0.217296927620967
chr14	46326606	46326905	300	*	liver_cancer_up_28	0.214030957818031
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.162972839226325
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.0278497898578644
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.153247330057157
chr7	129418295	129418594	300	*	liver_cancer_up_69	0.0895659800618887
chr2	89852611	89852910	300	*	liver_cancer_down_139	89.3243976338704
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.933483378092448
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.441814380089442
chr20	18190210	18190509	300	*	normal_down_81	0.788733220895131
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.375800128877163
chr11	131550844	131551743	900	*	normal_down_60	0.364740434802241
chr19	835434	835733	300	*	normal_up_112	0.0271620433529218
chr1	145969148	145969447	300	*	brain_cancer_up_13	0.986776031255722
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.678365607857704
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.000820798409079999
chr9	134391333	134391632	300	*	normal_down_44	0.924200155337652
chr19	433635	433934	300	*	normal_down_104	2.70246046543121
chr5	46383346	46383645	300	*	liver_cancer_down_189	2.3811566567421
chr11	103280915	103281514	600	*	brain_cancer_up_3	8.28874877400696
