seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.714119825959206
chr13	28503235	28503534	300	*	liver_cancer_up_42	1.61811167558034
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.145119617789625
chr6	29521411	29521710	300	*	liver_cancer_up_52	3.43790470679601
chr4	7454571	7454870	300	*	brain_cancer_up_39	0.932270991206169
chr8	53852213	53852627	415	*	liver_cancer_up_25	3.36875564649881
chr10	35295004	35295303	300	*	liver_cancer_up_56	24.6417864799499
chr18	60618600	60618899	300	*	normal_down_70	0.591681700348854
chr11	69478996	69479295	300	*	liver_cancer_up_8	34.6885601298014
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.138597471912702
chr4	988556	988855	300	*	normal_down_36	1.38908387064934
chr14	46326606	46326905	300	*	liver_cancer_up_28	0.363585789402326
chr2	204068233	204068532	300	*	liver_cancer_up_18	1.11375283718109
chr19	48983563	48983862	300	*	liver_cancer_up_23	1.53855792740981
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.808775430066245
chr7	129418295	129418594	300	*	liver_cancer_up_69	1.58672525962194
chr2	89852611	89852910	300	*	liver_cancer_down_139	27.471228911082
chr11	69517700	69518273	574	*	liver_cancer_up_21	8.41561342656405
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.944390498598417
chr10	35330496	35330795	300	*	liver_cancer_up_32	28.5772131156921
chr20	18190210	18190509	300	*	normal_down_81	0.907721229990323
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.389067683617274
chr11	131550844	131551743	900	*	normal_down_60	0.0712668614917331
chr19	835434	835733	300	*	normal_up_112	0
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.484780839880308
chr11	69650079	69650455	377	*	liver_cancer_up_65	9.40307805708928
chr9	134391333	134391632	300	*	normal_down_44	2.95933874766032
chr19	433635	433934	300	*	normal_down_104	4.50442258358002
chr5	46383346	46383645	300	*	liver_cancer_down_189	0.719402684966723
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.112804668843746
chr16	87196263	87196862	600	*	normal_down_33	1.48355389336745
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.252334410746892
chr5	115264476	115264775	300	*	normal_down_118	0.577075844208399
chr1	76002602	76002901	300	*	liver_cancer_down_37	0.93351386855046
chr6	1927220	1927519	300	*	normal_down_69	4.01839873949687
chr13	61551933	61552232	300	*	normal_down_103	0.458677470286687
chr5	162486769	162487068	300	*	brain_cancer_up_31	0
chr9	2823955	2824254	300	*	liver_cancer_up_1	0.293976139624914
chr13	37574137	37574436	300	*	normal_down_82	0.0229959930976232
chr1	147752954	147753553	600	*	liver_cancer_up_14	0
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.565724458437892
chr10	35199876	35200175	300	*	liver_cancer_down_2	1.31605593641599
chr5	68427903	68428202	300	*	normal_down_31	0.424183007776737
chr10	42542408	42542707	300	*	liver_cancer_down_187	6.70582520484924
chr5	62006249	62006548	300	*	liver_cancer_up_29	0.186453998088837
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.36748242867056
chr11	69464605	69464904	300	*	liver_cancer_up_11	38.0798511568705
chr14	77735923	77736222	300	*	liver_cancer_down_122	0
chr9	69703231	69703530	300	*	liver_cancer_down_123	0.684597942431768
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.380677385628223
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.493792936106523
chr6	1625273	1625572	300	*	liver_cancer_up_66	3.50347444693247
chr19	30386536	30386835	300	*	liver_cancer_up_41	2.76356206585964
chr14	50053157	50053756	600	*	liver_cancer_down_1	0
chr2	109816026	109816325	300	*	normal_down_42	10.0374508205056
chr2	10676231	10676640	410	*	liver_cancer_down_46	1.15328739976011
chr4	186198959	186199258	300	*	liver_cancer_down_141	0.833450221220652
