seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.0758964079121749
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.173345859725791
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	0.74251135100921
chr8	53852213	53852627	415	*	liver_cancer_up_25	0.0300689549331205
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.30715501482288
chr18	60618600	60618899	300	*	normal_down_70	0.0695327214399973
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.68772324860096
chr8	144358350	144358649	300	*	liver_cancer_up_27	0
chr4	988556	988855	300	*	normal_down_36	0.452894711295764
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.0580472947160403
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.117491754293442
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.00580513260581277
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	69.8028887049357
chr11	69517700	69518273	574	*	liver_cancer_up_21	0.00811184688312251
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.470277942866087
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.388018054614464
chr20	18190210	18190509	300	*	normal_down_81	0.416731367309888
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.666149282356103
chr11	131550844	131551743	900	*	normal_down_60	0.196078453014294
chr19	835434	835733	300	*	normal_up_112	0.0803970785439014
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	1.13425436735153
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.165623118769901
chr9	134391333	134391632	300	*	normal_down_44	0.4469967319568
chr19	433635	433934	300	*	normal_down_104	5.18780086358388
chr5	46383346	46383645	300	*	liver_cancer_down_189	1.79155653993289
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.0981683777521054
chr16	87196263	87196862	600	*	normal_down_33	1.52017693693439
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.367375684529543
chr5	115264476	115264775	300	*	normal_down_118	0.581871902197599
chr1	76002602	76002901	300	*	liver_cancer_down_37	6.12695963293314
chr6	1927220	1927519	300	*	normal_down_69	2.33881739338239
chr13	61551933	61552232	300	*	normal_down_103	0.078224161863327
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.372496992349625
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0.0142790136734645
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.0383361287911733
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.138342127634159
chr10	35199876	35200175	300	*	liver_cancer_down_2	12.1106632105509
chr5	68427903	68428202	300	*	normal_down_31	0.0453204628825188
chr10	42542408	42542707	300	*	liver_cancer_down_187	11.7020025873184
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.497525325685582
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.378705489337444
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.280459341953198
chr9	69703231	69703530	300	*	liver_cancer_down_123	1.02995493531227
chr10	61365646	61365945	300	*	liver_cancer_down_136	1.72280006458362
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.0148998902738094
chr6	1625273	1625572	300	*	liver_cancer_up_66	0.0347662941614787
chr19	30386536	30386835	300	*	liver_cancer_up_41	1.78022670527299
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.0744218617677689
chr2	109816026	109816325	300	*	normal_down_42	24.363651334842
chr2	10676231	10676640	410	*	liver_cancer_down_46	5.45810742712602
chr4	186198959	186199258	300	*	liver_cancer_down_141	2.68539504955212
chr19	431535	433034	1500	*	normal_down_45	3.49110674619675
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.0366287742058436
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.359925525287787
chr2	240981669	240981968	300	*	liver_cancer_down_153	0.66320035447677
chr3	49723977	49724276	300	*	liver_cancer_up_70	0
chr20	26312455	26312754	300	*	liver_cancer_down_184	7.42061189969381
chr6	601535	602134	600	*	brain_cancer_up_37	3.29528180599213
chr5	80039381	80039680	300	*	liver_cancer_down_36	4.71798863371213
chr10	823521	823820	300	*	liver_cancer_down_98	1.56324696997801
chr2	131881185	131881484	300	*	liver_cancer_down_54	0.235914748708407
chr6	134995934	134996233	300	*	brain_cancer_up_17	0
chr2	87645236	87645535	300	*	liver_cancer_up_55	0.101815575758616
chr18	20798272	20798571	300	*	liver_cancer_down_116	1.31553635458152
chr10	134824482	134824781	300	*	normal_down_85	2.56355755408605
chr11	77907332	77907709	378	*	normal_up_85	0.0406493660476473
chr2	233764717	233765500	784	*	normal_down_38	2.00252925475337
chr21	9827129	9827584	456	*	brain_cancer_up_26	3.92919291529739
chr12	132813407	132813970	564	*	normal_down_22	1.04170454171955
chr18	72627724	72628023	300	*	normal_down_100	1.51032137473424
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.119695711890856
chr10	133765874	133766352	479	*	liver_cancer_down_64	1.03855987132716
chr6	29685554	29685853	300	*	liver_cancer_down_142	1.21372050682704
chr2	230049402	230049701	300	*	normal_down_49	0.231103525062402
chr12	63244486	63244785	300	*	brain_cancer_up_18	0
chr10	134387072	134387371	300	*	normal_down_106	1.96725127855937
chr17	19530990	19531352	363	*	normal_up_91	0.0940219821105647
chr11	69462582	69463082	501	*	liver_cancer_up_35	0.380675911189553
chr12	75347200	75347499	300	*	brain_cancer_up_16	0
chr10	35501470	35501769	300	*	liver_cancer_up_68	0.654974470635255
chr12	127650489	127650982	494	*	brain_cancer_up_1	0
chr3	166735369	166735668	300	*	brain_cancer_up_34	1.11687129954497
chr19	50155132	50155431	300	*	normal_up_100	0
chr12	133159856	133160155	300	*	normal_up_70	0
chr10	7755889	7756188	300	*	liver_cancer_up_31	0.722489580611388
chr11	69465933	69466353	421	*	liver_cancer_up_12	0.262340903069797
chr1	156616535	156616834	300	*	liver_cancer_up_59	0.0114852936069171
chr19	7532280	7532579	300	*	brain_cancer_down_49	0.101815947492917
chr14	61192448	61192747	300	*	normal_down_56	0.127580099701881
chr1	102695616	102696011	396	*	liver_cancer_down_40	8.32404464949863
chr10	5411929	5413034	1106	*	normal_down_12	0.679950664584503
chr17	8199264	8199563	300	*	liver_cancer_up_7	0.152102963924408
chr4	9256799	9257098	300	*	normal_down_86	3.26261062383652
chr14	50329282	50329581	300	*	brain_cancer_up_32	0.28480526437362
chr20	62766477	62766776	300	*	normal_down_53	0.806611834565798
chr22	44230302	44230853	552	*	normal_up_106	0.0381268559806589
chr10	135478947	135479246	300	*	normal_up_110	1.11593988557657
chr17	81153421	81153720	300	*	brain_cancer_down_36	0.0167623736461004
chr21	45830362	45830661	300	*	normal_down_116	1.33121220151583
chr7	64029866	64030165	300	*	liver_cancer_up_53	0.0459411744276683
chr7	6693256	6693555	300	*	normal_up_103	0.0530806812644005
chr1	149224070	149224369	300	*	brain_cancer_up_22	0.0294892673691114
chr6	106983610	106983909	300	*	liver_cancer_down_74	3.84774188016852
chr16	21530186	21530485	300	*	normal_down_117	0.100108650773764
chr15	21359962	21360261	300	*	normal_up_49	0.0117957397798697
chr4	187882583	187882882	300	*	brain_cancer_up_36	0.854726052582264
chr2	185918218	185918517	300	*	liver_cancer_down_28	11.3322989630699
chr2	217092134	217092569	436	*	liver_cancer_down_31	1.08940510950778
chr15	65438064	65438363	300	*	liver_cancer_down_146	4.77634657636285
chr4	187886732	187887031	300	*	liver_cancer_down_185	4.2373119187355
chr11	11268517	11268816	300	*	normal_down_59	1.09219314664602
chr14	102973580	102973879	300	*	normal_up_59	0.00900198688109716
chr1	161439726	161440025	300	*	brain_cancer_down_59	0
chr2	91750677	91751014	338	*	normal_up_27	0.235014854847679
chr9	79186659	79187094	436	*	brain_cancer_up_4	0.0379117210865568
chr10	35502059	35502358	300	*	liver_cancer_up_63	0.151482355495294
chr20	54463240	54463539	300	*	liver_cancer_down_104	3.81825247178475
chr15	20353347	20353734	388	*	normal_up_9	0.327855157214649
chr14	31943044	31943343	300	*	liver_cancer_down_71	4.33742056836685
chr7	63225296	63225595	300	*	liver_cancer_up_71	0.0294894071420034
chr8	145105453	145106374	922	*	liver_cancer_up_30	0
chr4	191003878	191004177	300	*	normal_up_71	0.923793286929528
chr6	10070809	10071108	300	*	liver_cancer_down_152	3.09824627021949
chr22	29163891	29164382	492	*	liver_cancer_down_109	2.05327775877545
chr6	52860193	52860728	536	*	brain_cancer_up_8	0.0908656496165404
chr3	192306054	192306353	300	*	liver_cancer_down_47	3.48998925536871
chr7	1786041	1786430	390	*	brain_cancer_down_10	0.0426221394768128
chr11	69956099	69956398	300	*	normal_down_27	0.426819819708665
chr4	9212054	9212353	300	*	normal_down_80	0.649697411954403
chr9	67791342	67792275	934	*	liver_cancer_down_77	20.1380353771645
chr19	56104376	56104734	359	*	normal_up_48	0.0212706634593209
chr5	7300788	7301087	300	*	liver_cancer_down_167	2.82042538483938
chr15	65394489	65394788	300	*	brain_cancer_down_11	0.0077603435019652
chr13	100129320	100129701	382	*	normal_down_32	0.774126413682993
chr22	47774911	47775210	300	*	liver_cancer_down_132	0.713642714420954
chr1	10484	10783	300	*	liver_cancer_down_172	0.892596638302008
chr1	224200843	224201142	300	*	liver_cancer_down_126	31.3305924542745
chr10	50312760	50313059	300	*	liver_cancer_down_155	3.80630148281654
chr5	175488250	175488669	420	*	liver_cancer_down_120	3.93295060935475
chr5	180864315	180864614	300	*	brain_cancer_down_32	0.126959419101477
chr16	33896051	33896350	300	*	normal_down_102	16.854260892868
chr9	44992213	44992968	756	*	liver_cancer_down_58	26.0885453015251
chr3	130466455	130466754	300	*	normal_down_52	0.0751200284560521
chr4	9216803	9217102	300	*	liver_cancer_up_26	2.05820271770159
chr2	90380773	90381072	300	*	normal_down_55	3.64100582838058
chr2	108445088	108445987	900	*	brain_cancer_down_2	0.0500800189707014
chr8	70602177	70602476	300	*	liver_cancer_down_108	1.86884996175766
chr4	117219252	117219551	300	*	brain_cancer_up_40	0.162657072395086
chr6	171021003	171021302	300	*	normal_down_77	0.733198905189832
chr2	207037389	207037784	396	*	liver_cancer_down_34	1.23401507042875
chr6	28752525	28752824	300	*	liver_cancer_up_19	0.0729471350709597
chr1	104719828	104720127	300	*	liver_cancer_down_178	3.81856287370125
chr18	77645897	77646642	746	*	liver_cancer_down_81	3.02179687208529
chr9	44992997	44993296	300	*	liver_cancer_down_45	40.6871039072673
chr4	74787480	74787779	300	*	liver_cancer_down_72	9.2248955676953
chr1	115335526	115335825	300	*	liver_cancer_down_102	2.47772790799538
chr5	154787887	154788186	300	*	brain_cancer_up_24	0.0285580273469289
chr11	134393331	134394295	965	*	normal_up_26	0.103208871872932
chr17	73892062	73892498	437	*	normal_down_71	0.0443244678750464
chr1	121447122	121447421	300	*	normal_down_74	0.282476992408435
chr12	132072920	132073219	300	*	normal_down_19	0.173211363951365
chr7	61389907	61390206	300	*	liver_cancer_down_131	1.70526166866223
chr1	1013666	1014805	1140	*	liver_cancer_down_75	1.23091573734817
chr11	78901829	78902128	300	*	liver_cancer_down_56	0.500388122101625
chr1	93945980	93946279	300	*	liver_cancer_up_5	0.142169796725114
chr15	52789846	52790145	300	*	liver_cancer_down_138	1.60437683209777
chr3	163363192	163363491	300	*	liver_cancer_down_97	6.92519037981828
chr17	15540700	15540999	300	*	normal_up_75	0.139375803867976
chr21	45080114	45080413	300	*	normal_down_107	0
chr6	168378164	168378463	300	*	liver_cancer_down_154	7.11780241171519
chr12	15954381	15954680	300	*	liver_cancer_down_171	3.59972083638112
chr14	105987411	105987710	300	*	liver_cancer_down_181	1.96228463073572
chr2	90527748	90528047	300	*	normal_up_58	0.179730047980944
chr12	122185189	122185852	664	*	liver_cancer_down_68	0.273622750854456
chr6	26173340	26173639	300	*	normal_down_58	0.0485796878238519
chr1	17222273	17222572	300	*	brain_cancer_up_9	0
chr6	43549400	43549699	300	*	normal_up_60	0
chr3	134248585	134248884	300	*	normal_down_47	0.238398258338372
chr22	28194171	28194470	300	*	brain_cancer_down_4	0
chr17	41663	41962	300	*	normal_up_83	0.229241246233384
chr19	812746	813045	300	*	normal_up_50	0.00651868015527725
chr15	46791637	46792143	507	*	liver_cancer_down_52	2.96904955357607
chr21	47425927	47426226	300	*	normal_up_55	0.0754306980470816
chr17	65727356	65727655	300	*	liver_cancer_down_140	3.21822139893969
chr2	97127938	97128237	300	*	brain_cancer_down_13	0.165450845460097
chr7	157346711	157347010	300	*	normal_up_74	0
chr19	15568113	15568465	353	*	normal_up_65	0.135597441588178
chr6	27452935	27453234	300	*	brain_cancer_down_54	0.039422494272391
chr7	25044635	25044934	300	*	liver_cancer_down_86	3.84137843122085
