seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.29674002567927
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.108086854255343
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	0.919357692599297
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0
chr18	60618600	60618899	300	*	normal_down_70	0.0659422695140044
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.313992318511009
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.0138018599152565
chr4	988556	988855	300	*	normal_down_36	0.0207027898728847
chr14	46326606	46326905	300	*	liver_cancer_up_28	0.127283819218477
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.00536741326252619
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.152587229063114
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.053773480189311
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	27.4588011487325
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.480764791021744
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.136485059161981
chr20	18190210	18190509	300	*	normal_down_81	2.58401522040367
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.339679101755222
chr11	131550844	131551743	900	*	normal_down_60	0.322298984030883
chr19	835434	835733	300	*	normal_up_112	0.147986609091361
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	2.41685896158218
chr11	69650079	69650455	377	*	liver_cancer_up_65	0
chr9	134391333	134391632	300	*	normal_down_44	1.63935421248277
chr19	433635	433934	300	*	normal_down_104	7.72175739765167
chr5	46383346	46383645	300	*	liver_cancer_down_189	0.205494358738263
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.0122683199246724
chr16	87196263	87196862	600	*	normal_down_33	6.22636422117551
chr7	63386705	63387004	300	*	liver_cancer_up_64	0
chr5	115264476	115264775	300	*	normal_down_118	0.168689398964246
chr1	76002602	76002901	300	*	liver_cancer_down_37	1.01098624254266
chr6	1927220	1927519	300	*	normal_down_69	5.53914639209708
chr13	61551933	61552232	300	*	normal_down_103	0.508368502358596
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.173290018935998
chr9	2823955	2824254	300	*	liver_cancer_up_1	0.0260701831678549
chr13	37574137	37574436	300	*	normal_down_82	0.644853571603695
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.0486900278180838
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.138863857415092
chr10	35199876	35200175	300	*	liver_cancer_down_2	0.912456283171972
chr5	68427903	68428202	300	*	normal_down_31	0.0943127094209194
chr10	42542408	42542707	300	*	liver_cancer_down_187	3.73608701388041
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.283278914789359
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.243066088507573
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.110414879322052
chr9	69703231	69703530	300	*	liver_cancer_down_123	0
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.743000122159719
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.026836949835221
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	0.914373487532139
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.0375717297693094
chr2	109816026	109816325	300	*	normal_down_42	44.0348359651367
chr2	10676231	10676640	410	*	liver_cancer_down_46	1.88709572379182
chr4	186198959	186199258	300	*	liver_cancer_down_141	1.60753342529138
chr19	431535	433034	1500	*	normal_down_45	5.15637499094009
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.318209557582935
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.345046489884456
chr2	240981669	240981968	300	*	liver_cancer_down_153	5.31754984855652
chr3	49723977	49724276	300	*	liver_cancer_up_70	0.0705428395668666
chr20	26312455	26312754	300	*	liver_cancer_down_184	1.78274063030879
chr6	601535	602134	600	*	brain_cancer_up_37	4.37116421659788
chr5	80039381	80039680	300	*	liver_cancer_down_36	1.64433822015921
chr10	823521	823820	300	*	liver_cancer_down_98	2.0173718003432
chr2	131881185	131881484	300	*	liver_cancer_down_54	0
chr6	134995934	134996233	300	*	brain_cancer_up_17	0
chr2	87645236	87645535	300	*	liver_cancer_up_55	0.263002107491096
chr18	20798272	20798571	300	*	liver_cancer_down_116	5.41416281541189
chr10	134824482	134824781	300	*	normal_down_85	6.55473350842794
chr11	77907332	77907709	378	*	normal_up_85	0.0133880475368449
chr2	233764717	233765500	784	*	normal_down_38	12.8388989655947
chr21	9827129	9827584	456	*	brain_cancer_up_26	21.0236235407361
chr12	132813407	132813970	564	*	normal_down_22	3.50593361998281
chr18	72627724	72628023	300	*	normal_down_100	3.02069064378738
chr1	16974552	16974926	375	*	liver_cancer_up_33	1.7411812675794
chr10	133765874	133766352	479	*	liver_cancer_down_64	0.671844226862294
chr6	29685554	29685853	300	*	liver_cancer_down_142	0.722297333379587
chr2	230049402	230049701	300	*	normal_down_49	0.373033601939678
chr12	63244486	63244785	300	*	brain_cancer_up_18	0
chr10	134387072	134387371	300	*	normal_down_106	4.30886420726776
chr17	19530990	19531352	363	*	normal_up_91	0.372612193103664
chr11	69462582	69463082	501	*	liver_cancer_up_35	0.0215797543585181
chr12	75347200	75347499	300	*	brain_cancer_up_16	0
chr10	35501470	35501769	300	*	liver_cancer_up_68	0
chr12	127650489	127650982	494	*	brain_cancer_up_1	1.31150260534484
chr3	166735369	166735668	300	*	brain_cancer_up_34	4.25403998374939
chr19	50155132	50155431	300	*	normal_up_100	0
chr12	133159856	133160155	300	*	normal_up_70	0
chr10	7755889	7756188	300	*	liver_cancer_up_31	0.585812268008788
chr11	69465933	69466353	421	*	liver_cancer_up_12	0.450226940940225
chr1	156616535	156616834	300	*	liver_cancer_up_59	0
chr19	7532280	7532579	300	*	brain_cancer_down_49	0.0475397397081057
chr14	61192448	61192747	300	*	normal_down_56	0.572777179181576
chr1	102695616	102696011	396	*	liver_cancer_down_40	1.72494203732772
chr10	5411929	5413034	1106	*	normal_down_12	2.99144309193273
chr17	8199264	8199563	300	*	liver_cancer_up_7	0.530604823430379
chr4	9256799	9257098	300	*	normal_down_86	3.2227342069149
chr14	50329282	50329581	300	*	brain_cancer_up_32	0.115782269289096
chr20	62766477	62766776	300	*	normal_down_53	4.87550717353821
chr22	44230302	44230853	552	*	normal_up_106	0.0333379705746969
chr10	135478947	135479246	300	*	normal_up_110	0.552074396361907
chr17	81153421	81153720	300	*	brain_cancer_down_36	0.897887668609619
chr21	45830362	45830661	300	*	normal_down_116	0.546707282265027
chr7	64029866	64030165	300	*	liver_cancer_up_53	0
chr7	6693256	6693555	300	*	normal_up_103	0
chr1	149224070	149224369	300	*	brain_cancer_up_22	0.0199360198775927
chr6	106983610	106983909	300	*	liver_cancer_down_74	1.79424175833662
chr16	21530186	21530485	300	*	normal_down_117	0.433608431369066
chr15	21359962	21360261	300	*	normal_up_49	0.0199360198775927
chr4	187882583	187882882	300	*	brain_cancer_up_36	5.60087158838908
chr2	185918218	185918517	300	*	liver_cancer_down_28	1.16088975936174
chr2	217092134	217092569	436	*	liver_cancer_down_31	0.363248490890779
chr15	65438064	65438363	300	*	liver_cancer_down_146	1.24523446202278
chr4	187886732	187887031	300	*	liver_cancer_down_185	4.97096999327342
chr11	11268517	11268816	300	*	normal_down_59	0.659038820962111
chr14	102973580	102973879	300	*	normal_up_59	0
chr1	161439726	161440025	300	*	brain_cancer_down_59	0.359231743613879
chr2	91750677	91751014	338	*	normal_up_27	0.138154709480218
chr9	79186659	79187094	436	*	brain_cancer_up_4	0.642081941691561
chr10	35502059	35502358	300	*	liver_cancer_up_63	0.410221941173077
chr20	54463240	54463539	300	*	liver_cancer_down_104	1.86670152808229
chr15	20353347	20353734	388	*	normal_up_9	0.353346583462253
chr14	31943044	31943343	300	*	liver_cancer_down_71	1.40318905880054
chr7	63225296	63225595	300	*	liver_cancer_up_71	0.523703903307517
chr8	145105453	145106374	922	*	liver_cancer_up_30	0.0648677436364188
chr4	191003878	191004177	300	*	normal_up_71	0.0536738993724187
chr6	10070809	10071108	300	*	liver_cancer_down_152	2.58018096978466
chr22	29163891	29164382	492	*	liver_cancer_down_109	0.585363434067344
chr6	52860193	52860728	536	*	brain_cancer_up_8	0.156215081130391
chr3	192306054	192306353	300	*	liver_cancer_down_47	0.774054559717576
chr7	1786041	1786430	390	*	brain_cancer_down_10	0.124452668466629
chr11	69956099	69956398	300	*	normal_down_27	2.60088379626473
chr4	9212054	9212353	300	*	normal_down_80	1.54580826679866
chr9	67791342	67792275	934	*	liver_cancer_down_77	4.02184813369137
chr19	56104376	56104734	359	*	normal_up_48	0.0711237906496505
chr5	7300788	7301087	300	*	liver_cancer_down_167	2.56177854776382
chr15	65394489	65394788	300	*	brain_cancer_down_11	0
chr13	100129320	100129701	382	*	normal_down_32	2.95126150759103
chr22	47774911	47775210	300	*	liver_cancer_down_132	1.29009050562978
chr1	10484	10783	300	*	liver_cancer_down_172	0.0935459394256274
chr1	224200843	224201142	300	*	liver_cancer_down_126	15.6179553699493
chr10	50312760	50313059	300	*	liver_cancer_down_155	0.362682478825251
chr5	175488250	175488669	420	*	liver_cancer_down_120	1.59707234863724
chr5	180864315	180864614	300	*	brain_cancer_down_32	0.141085679133733
chr16	33896051	33896350	300	*	normal_down_102	57.6825753657023
chr9	44992213	44992968	756	*	liver_cancer_down_58	4.44635308598952
chr3	130466455	130466754	300	*	normal_down_52	1.74440176645915
chr4	9216803	9217102	300	*	liver_cancer_up_26	2.07717990458012
chr2	90380773	90381072	300	*	normal_down_55	16.9693872610728
chr2	108445088	108445987	900	*	brain_cancer_down_2	0
chr8	70602177	70602476	300	*	liver_cancer_down_108	4.02285873283942
chr4	117219252	117219551	300	*	brain_cancer_up_40	0.455077991932631
chr6	171021003	171021302	300	*	normal_down_77	3.05634515166283
chr2	207037389	207037784	396	*	liver_cancer_down_34	0.425499336323654
chr6	28752525	28752824	300	*	liver_cancer_up_19	0.282938123444716
chr1	104719828	104720127	300	*	liver_cancer_down_178	2.17609320213397
chr18	77645897	77646642	746	*	liver_cancer_down_81	4.38508162325892
chr9	44992997	44993296	300	*	liver_cancer_down_45	4.83908535639445
chr4	74787480	74787779	300	*	liver_cancer_down_72	0.955395402312279
chr1	115335526	115335825	300	*	liver_cancer_down_102	0.688176058332125
chr5	154787887	154788186	300	*	brain_cancer_up_24	0
chr11	134393331	134394295	965	*	normal_up_26	0.0812855649488578
chr17	73892062	73892498	437	*	normal_down_71	0.60113362995247
chr1	121447122	121447421	300	*	normal_down_74	2.11513500402371
chr12	132072920	132073219	300	*	normal_down_19	2.1297036421299
chr7	61389907	61390206	300	*	liver_cancer_down_131	0.0329711097975572
chr1	1013666	1014805	1140	*	liver_cancer_down_75	3.64780751458908
chr11	78901829	78902128	300	*	liver_cancer_down_56	0.796674021979173
chr1	93945980	93946279	300	*	liver_cancer_up_5	0.124983507394791
chr15	52789846	52790145	300	*	liver_cancer_down_138	0.404471176862717
chr3	163363192	163363491	300	*	liver_cancer_down_97	1.79309187511603
chr17	15540700	15540999	300	*	normal_up_75	0.0329711097975572
chr21	45080114	45080413	300	*	normal_down_107	0.353480960677067
chr6	168378164	168378463	300	*	liver_cancer_down_154	4.86132162332535
chr12	15954381	15954680	300	*	liver_cancer_down_171	1.96676499719421
chr14	105987411	105987710	300	*	liver_cancer_down_181	0.249967018465201
chr2	90527748	90528047	300	*	normal_up_58	0.0222363298634688
chr12	122185189	122185852	664	*	liver_cancer_down_68	1.10754400792431
chr6	26173340	26173639	300	*	normal_down_58	0.532138361483812
chr1	17222273	17222572	300	*	brain_cancer_up_9	0
chr6	43549400	43549699	300	*	normal_up_60	0
chr3	134248585	134248884	300	*	normal_down_47	3.43091233064731
chr22	28194171	28194470	300	*	brain_cancer_down_4	0.00536738996704419
chr17	41663	41962	300	*	normal_up_83	0
chr19	812746	813045	300	*	normal_up_50	0
chr15	46791637	46792143	507	*	liver_cancer_down_52	0.892674523168767
chr21	47425927	47426226	300	*	normal_up_55	0.330477867970864
chr17	65727356	65727655	300	*	liver_cancer_down_140	1.4779491258661
chr2	97127938	97128237	300	*	brain_cancer_down_13	0.00306707998116811
chr7	157346711	157347010	300	*	normal_up_74	0.102747179369132
chr19	15568113	15568465	353	*	normal_up_65	0.0768942148253195
chr6	27452935	27453234	300	*	brain_cancer_down_54	0
chr7	25044635	25044934	300	*	liver_cancer_down_86	1.26287016252677
chr16	33894134	33894521	388	*	liver_cancer_up_57	38.0464171920855
chr1	145075649	145075948	300	*	liver_cancer_up_13	0.124216739237308
chr1	1224023	1224322	300	*	liver_cancer_down_119	17.5728353595734
chr2	91600305	91600604	300	*	normal_down_5	26.9143947855632
