seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.585536735653877
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.15861040353775
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.06929847528537
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.426926336189111
chr18	60618600	60618899	300	*	normal_down_70	0
chr11	69478996	69479295	300	*	liver_cancer_up_8	0
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.199584757785002
chr4	988556	988855	300	*	normal_down_36	0.220732811590036
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.0594789013266563
chr19	48983563	48983862	300	*	liver_cancer_up_23	0
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.0092694391677906
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	35.7375629043579
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.385951987157265
chr10	35330496	35330795	300	*	liver_cancer_up_32	0
chr20	18190210	18190509	300	*	normal_down_81	2.51331395745277
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.337707986682653
chr11	131550844	131551743	900	*	normal_down_60	0.802304289638996
chr19	835434	835733	300	*	normal_up_112	0.0753399416804314
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	1.29928355336189
chr11	69650079	69650455	377	*	liver_cancer_up_65	0
chr9	134391333	134391632	300	*	normal_down_44	0.576945341130098
chr19	433635	433934	300	*	normal_down_104	11.7080899365743
chr5	46383346	46383645	300	*	liver_cancer_down_189	0.203550017873446
chr11	103280915	103281514	600	*	brain_cancer_up_3	0
chr16	87196263	87196862	600	*	normal_down_33	3.26208692332109
chr7	63386705	63387004	300	*	liver_cancer_up_64	0
chr5	115264476	115264775	300	*	normal_down_118	0.904079308013121
chr1	76002602	76002901	300	*	liver_cancer_down_37	1.69713111142317
chr6	1927220	1927519	300	*	normal_down_69	2.4848963145415
chr13	61551933	61552232	300	*	normal_down_103	0.196941251258055
chr5	162486769	162487068	300	*	brain_cancer_up_31	0
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0.646337405939897
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.109705529113611
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.274758179356733
chr10	35199876	35200175	300	*	liver_cancer_down_2	0.983384516239166
chr5	68427903	68428202	300	*	normal_down_31	0.0931836118300756
chr10	42542408	42542707	300	*	liver_cancer_down_187	2.82260425011317
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.452123572350179
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.348942887783051
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.229985085129738
chr9	69703231	69703530	300	*	liver_cancer_down_123	0.00330438340703646
chr10	61365646	61365945	300	*	liver_cancer_down_136	1.6667309576273
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.0806269551316897
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	0.650302647799254
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.092522735397021
chr2	109816026	109816325	300	*	normal_down_42	37.9567865670224
chr2	10676231	10676640	410	*	liver_cancer_down_46	1.29596304515513
chr4	186198959	186199258	300	*	liver_cancer_down_141	2.0163347196579
chr19	431535	433034	1500	*	normal_down_45	12.9863574097951
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.148697256296873
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.0211480538050334
chr2	240981669	240981968	300	*	liver_cancer_down_153	2.24367634773254
chr3	49723977	49724276	300	*	liver_cancer_up_70	0
chr20	26312455	26312754	300	*	liver_cancer_down_184	1.58676487743855
chr6	601535	602134	600	*	brain_cancer_up_37	5.42678787469864
chr5	80039381	80039680	300	*	liver_cancer_down_36	0.635763370394707
chr10	823521	823820	300	*	liver_cancer_down_98	1.36537123173475
chr2	131881185	131881484	300	*	liver_cancer_down_54	0
chr6	134995934	134996233	300	*	brain_cancer_up_17	0
chr2	87645236	87645535	300	*	liver_cancer_up_55	0.105740269025167
chr18	20798272	20798571	300	*	liver_cancer_down_116	5.68882554809252
chr10	134824482	134824781	300	*	normal_down_85	6.83280285517375
chr11	77907332	77907709	378	*	normal_up_85	0
chr2	233764717	233765500	784	*	normal_down_38	7.19664255772926
chr21	9827129	9827584	456	*	brain_cancer_up_26	30.7442399979683
chr12	132813407	132813970	564	*	normal_down_22	5.8891836624619
chr18	72627724	72628023	300	*	normal_down_100	2.16304933110873
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.311405092279116
chr10	133765874	133766352	479	*	liver_cancer_down_64	1.95738149585206
chr6	29685554	29685853	300	*	liver_cancer_down_142	0.767938707371553
chr2	230049402	230049701	300	*	normal_down_49	0.226019825041294
chr12	63244486	63244785	300	*	brain_cancer_up_18	0
chr10	134387072	134387371	300	*	normal_down_106	5.04381017446518
chr17	19530990	19531352	363	*	normal_up_91	0.0229395211728151
chr11	69462582	69463082	501	*	liver_cancer_up_35	0.194701393564304
chr12	75347200	75347499	300	*	brain_cancer_up_16	0
chr10	35501470	35501769	300	*	liver_cancer_up_68	0.240559112032255
chr12	127650489	127650982	494	*	brain_cancer_up_1	2.05005516871991
chr3	166735369	166735668	300	*	brain_cancer_up_34	4.51907409747442
chr19	50155132	50155431	300	*	normal_up_100	0
chr12	133159856	133160155	300	*	normal_up_70	0
chr10	7755889	7756188	300	*	liver_cancer_up_31	0.793052020668984
chr11	69465933	69466353	421	*	liver_cancer_up_12	0.251007556844494
chr1	156616535	156616834	300	*	liver_cancer_up_59	0.167862677077452
chr19	7532280	7532579	300	*	brain_cancer_down_49	0.0568353946010272
chr14	61192448	61192747	300	*	normal_down_56	0.429569843014081
chr1	102695616	102696011	396	*	liver_cancer_down_40	0.532706660227944
chr10	5411929	5413034	1106	*	normal_down_12	2.86047223993117
chr17	8199264	8199563	300	*	liver_cancer_up_7	1.02898499210676
chr4	9256799	9257098	300	*	normal_down_86	6.89360351880391
chr14	50329282	50329581	300	*	brain_cancer_up_32	0
chr20	62766477	62766776	300	*	normal_down_53	7.58884575684865
chr22	44230302	44230853	552	*	normal_up_106	0
chr10	135478947	135479246	300	*	normal_up_110	0.434195981174707
chr17	81153421	81153720	300	*	brain_cancer_down_36	0.391238995393117
chr21	45830362	45830661	300	*	normal_down_116	1.89671604235967
chr7	64029866	64030165	300	*	liver_cancer_up_53	0
