seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.101185343340039
chr13	28503235	28503534	300	*	liver_cancer_up_42	0.0395803853869438
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.15252216303923
chr6	29521411	29521710	300	*	liver_cancer_up_52	0.0539442349225283
chr4	7454571	7454870	300	*	brain_cancer_up_39	0.972431734800339
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.292064953446388
chr18	60618600	60618899	300	*	normal_down_70	0.076287998581926
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.269082791954279
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.0683080844581127
chr4	988556	988855	300	*	normal_down_36	0.108846060857177
chr14	46326606	46326905	300	*	liver_cancer_up_28	0.051709858328104
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.00574549655119578
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.0995893584191799
chr1	160951915	160952299	385	*	liver_cancer_up_44	0
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	29.0832659339905
chr11	69517700	69518273	574	*	liver_cancer_up_21	0.0368688820832075
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.625625066161156
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.0896942604333162
chr20	18190210	18190509	300	*	normal_down_81	0.759528053402901
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.377290454655886
chr11	131550844	131551743	900	*	normal_down_60	0.716542845633295
chr19	835434	835733	300	*	normal_up_112	0.463952287236849
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.923754322131475
chr11	69650079	69650455	377	*	liver_cancer_up_65	0
chr9	134391333	134391632	300	*	normal_down_44	0.381759022374948
chr19	433635	433934	300	*	normal_down_104	3.34884972413381
chr5	46383346	46383645	300	*	liver_cancer_down_189	0.12225204522411
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.103100516883035
chr16	87196263	87196862	600	*	normal_down_33	2.44568327367306
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.0782031808048487
chr5	115264476	115264775	300	*	normal_down_118	1.00578806132078
chr1	76002602	76002901	300	*	liver_cancer_down_37	1.16379034889241
chr6	1927220	1927519	300	*	normal_down_69	5.2525373061498
chr13	61551933	61552232	300	*	normal_down_103	0.052667248621583
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.0568170048296452
chr9	2823955	2824254	300	*	liver_cancer_up_1	0.0804375573992729
chr13	37574137	37574436	300	*	normal_down_82	0.0127678662538528
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.00941630162298679
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.0748981130639399
chr10	35199876	35200175	300	*	liver_cancer_down_2	1.05079477290312
chr5	68427903	68428202	300	*	normal_down_31	0.0376652056723833
chr10	42542408	42542707	300	*	liver_cancer_down_187	11.2850310150782
chr5	62006249	62006548	300	*	liver_cancer_up_29	0.000319196656346321
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.331102941116249
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.449109708120426
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.139808055311441
chr9	69703231	69703530	300	*	liver_cancer_down_123	1.77584939599037
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.567212132588029
chr7	27182735	27183034	300	*	brain_cancer_down_45	1.11080339749654
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
