seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.00647460679213206
chr13	28503235	28503534	300	*	liver_cancer_up_42	0.0672363013029098
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.190278315113251
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.61193266510963
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.574249441325664
chr18	60618600	60618899	300	*	normal_down_70	0.0931349485119184
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.418360230922699
chr8	144358350	144358649	300	*	liver_cancer_up_27	0
chr4	988556	988855	300	*	normal_down_36	0.519962230424086
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.0831741077701251
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.0851661095023155
chr1	160951915	160952299	385	*	liver_cancer_up_44	0
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	90.0886897786458
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	1.29392910887798
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.0697265346844991
chr20	18190210	18190509	300	*	normal_down_81	1.45803600072861
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.348135460565488
chr11	131550844	131551743	900	*	normal_down_60	1.73353953480721
chr19	835434	835733	300	*	normal_up_112	0.0493066209554672
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.677843513786793
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.121275026222755
chr9	134391333	134391632	300	*	normal_down_44	1.19680986245473
chr19	433635	433934	300	*	normal_down_104	10.2057534281413
chr5	46383346	46383645	300	*	liver_cancer_down_189	1.72598573684692
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.462562143132091
chr16	87196263	87196862	600	*	normal_down_33	6.41224522272746
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.0652441145976384
chr5	115264476	115264775	300	*	normal_down_118	0.943801270723343
chr1	76002602	76002901	300	*	liver_cancer_down_37	9.05327002733946
chr6	1927220	1927519	300	*	normal_down_69	6.1670810341835
chr13	61551933	61552232	300	*	normal_down_103	0.242549365560214
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.568521891733011
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.0316260147591432
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.0537262950043666
chr10	35199876	35200175	300	*	liver_cancer_down_2	12.9089096768697
chr5	68427903	68428202	300	*	normal_down_31	0.0204199137290319
chr10	42542408	42542707	300	*	liver_cancer_down_187	26.8238765970866
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.332032002784588
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.274424538215001
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.471402453680833
chr9	69703231	69703530	300	*	liver_cancer_down_123	6.80408480008443
chr10	61365646	61365945	300	*	liver_cancer_down_136	2.00364766736825
chr7	27182735	27183034	300	*	brain_cancer_down_45	0
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	2.00016128609578
chr14	50053157	50053756	600	*	liver_cancer_down_1	1.00730240051945
chr2	109816026	109816325	300	*	normal_down_42	35.9274493694305
chr2	10676231	10676640	410	*	liver_cancer_down_46	18.799798740701
chr4	186198959	186199258	300	*	liver_cancer_down_141	5.08034009635448
chr19	431535	433034	1500	*	normal_down_45	10.1115227549871
chr10	79333224	79333523	300	*	liver_cancer_up_3	0
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.193989592045546
chr2	240981669	240981968	300	*	liver_cancer_down_153	1.46974001288414
chr3	49723977	49724276	300	*	liver_cancer_up_70	0.271934098303318
chr20	26312455	26312754	300	*	liver_cancer_down_184	17.4224710528056
chr6	601535	602134	600	*	brain_cancer_up_37	8.25365373134613
chr5	80039381	80039680	300	*	liver_cancer_down_36	5.56643505811691
chr10	823521	823820	300	*	liver_cancer_down_98	8.48923050721486
chr2	131881185	131881484	300	*	liver_cancer_down_54	0.0978661718964577
chr6	134995934	134996233	300	*	brain_cancer_up_17	0.0764503451188405
chr2	87645236	87645535	300	*	liver_cancer_up_55	0.86087637702624
chr18	20798272	20798571	300	*	liver_cancer_down_116	5.49322199265162
chr10	134824482	134824781	300	*	normal_down_85	2.94072523037593
chr11	77907332	77907709	378	*	normal_up_85	0
chr2	233764717	233765500	784	*	normal_down_38	3.07957650356147
chr21	9827129	9827584	456	*	brain_cancer_up_26	64.034573289386
chr12	132813407	132813970	564	*	normal_down_22	2.96100217907141
chr18	72627724	72628023	300	*	normal_down_100	1.58478918512662
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.108375051180522
chr10	133765874	133766352	479	*	liver_cancer_down_64	1.91914891649139
chr6	29685554	29685853	300	*	liver_cancer_down_142	1.39204449415207
chr2	230049402	230049701	300	*	normal_down_49	1.0775270152092
