seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.111621636251609
chr13	28503235	28503534	300	*	liver_cancer_up_42	0.0172505794962247
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.371725705948221
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.43763657033443
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.10908456047376
chr18	60618600	60618899	300	*	normal_down_70	0.439637328237295
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.440398478607337
chr8	144358350	144358649	300	*	liver_cancer_up_27	0
chr4	988556	988855	300	*	normal_down_36	0.157792262136936
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.220706399530172
chr19	48983563	48983862	300	*	liver_cancer_up_23	0
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.124140971124946
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	104.339640630086
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	2.33314684391022
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.814838373661041
chr20	18190210	18190509	300	*	normal_down_81	1.66367051959038
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.230092887779077
chr11	131550844	131551743	900	*	normal_down_60	0.833864916496807
chr19	835434	835733	300	*	normal_up_112	0.298080562204123
chr1	145969148	145969447	300	*	brain_cancer_up_13	0.0649433581034342
chr8	2129864	2130163	300	*	liver_cancer_down_179	1.32855181336403
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.19561362424643
chr9	134391333	134391632	300	*	normal_down_44	2.60890327056249
chr19	433635	433934	300	*	normal_down_104	9.8369148461024
chr5	46383346	46383645	300	*	liver_cancer_down_189	6.06156534194946
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.278546801780661
chr16	87196263	87196862	600	*	normal_down_33	1.09655630424619
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.348564113328854
chr5	115264476	115264775	300	*	normal_down_118	0.685205115179221
chr1	76002602	76002901	300	*	liver_cancer_down_37	4.59602295801044
chr6	1927220	1927519	300	*	normal_down_69	2.93336714963118
chr13	61551933	61552232	300	*	normal_down_103	0.23237617601951
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.341968369632959
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.00964002971847852
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.199352772569093
chr10	35199876	35200175	300	*	liver_cancer_down_2	7.24678418000539
chr5	68427903	68428202	300	*	normal_down_31	0.0532738484442234
chr10	42542408	42542707	300	*	liver_cancer_down_187	63.3871655400594
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.261940563481951
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.346534574230512
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.115426988055309
chr9	69703231	69703530	300	*	liver_cancer_down_123	9.23466525395711
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.421879296203454
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.00659580980738004
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	0.848832237174114
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.501409664601088
chr2	109816026	109816325	300	*	normal_down_42	16.8454883217812
chr2	10676231	10676640	410	*	liver_cancer_down_46	4.21644126612966
chr4	186198959	186199258	300	*	liver_cancer_down_141	1.57411951194207
chr19	431535	433034	1500	*	normal_down_45	6.75290911626816
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.0514981483419736
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.284635118742784
chr2	240981669	240981968	300	*	liver_cancer_down_153	4.06734205961227
chr3	49723977	49724276	300	*	liver_cancer_up_70	0
