seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.22324507912
chr13	28503235	28503534	300	*	liver_cancer_up_42	0.0960687041282654
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.146169938811337
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.32300138175488
chr8	53852213	53852627	415	*	liver_cancer_up_25	0.0125666463231466
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.362315907677015
chr18	60618600	60618899	300	*	normal_down_70	0.413552384376526
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.159199566841125
chr8	144358350	144358649	300	*	liver_cancer_up_27	0
chr4	988556	988855	300	*	normal_down_36	0.204031476775805
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.368720379869143
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.124431845347087
chr1	160951915	160952299	385	*	liver_cancer_up_44	0
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	122.452187779744
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	3.7832710703214
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.150965106487274
chr20	18190210	18190509	300	*	normal_down_81	0.488577133218447
chr1	161035722	161036021	300	*	liver_cancer_up_60	0
chr11	131550844	131551743	900	*	normal_down_60	0.256487990617752
chr19	835434	835733	300	*	normal_up_112	0
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.289578083356222
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.0997454525621247
chr9	134391333	134391632	300	*	normal_down_44	1.99456643422445
chr19	433635	433934	300	*	normal_down_104	6.5161931737264
chr5	46383346	46383645	300	*	liver_cancer_down_189	1.46847673654556
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.131522630651792
chr16	87196263	87196862	600	*	normal_down_33	1.55768301993608
chr7	63386705	63387004	300	*	liver_cancer_up_64	0
chr5	115264476	115264775	300	*	normal_down_118	0.610264175335566
chr1	76002602	76002901	300	*	liver_cancer_down_37	4.12774578750134
chr6	1927220	1927519	300	*	normal_down_69	3.72837490240733
chr13	61551933	61552232	300	*	normal_down_103	0
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.274482011795044
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.0786848433812459
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.0288170091123406
chr10	35199876	35200175	300	*	liver_cancer_down_2	3.27365042130152
chr5	68427903	68428202	300	*	normal_down_31	0
chr10	42542408	42542707	300	*	liver_cancer_down_187	51.6830550893148
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.100933775699959
chr11	69464605	69464904	300	*	liver_cancer_up_11	0
chr14	77735923	77736222	300	*	liver_cancer_down_122	0
chr9	69703231	69703530	300	*	liver_cancer_down_123	10.2624091943105
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.695353392958641
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.137241005897522
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	0.155539806683858
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.066333152850469
chr2	109816026	109816325	300	*	normal_down_42	16.9666225099564
chr2	10676231	10676640	410	*	liver_cancer_down_46	2.28120986048768
chr4	186198959	186199258	300	*	liver_cancer_down_141	1.91405179580053
chr19	431535	433034	1500	*	normal_down_45	3.74841219313939
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.1033882244428
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.0594710383812586
chr2	240981669	240981968	300	*	liver_cancer_down_153	1.77955583135287
chr3	49723977	49724276	300	*	liver_cancer_up_70	0.561772447824478
chr20	26312455	26312754	300	*	liver_cancer_down_184	26.8607692464193
chr6	601535	602134	600	*	brain_cancer_up_37	1.60800461749236
chr5	80039381	80039680	300	*	liver_cancer_down_36	1.99456623196602
chr10	823521	823820	300	*	liver_cancer_down_98	1.92686086257299
chr2	131881185	131881484	300	*	liver_cancer_down_54	0.462958893179893
chr6	134995934	134996233	300	*	brain_cancer_up_17	0
chr2	87645236	87645535	300	*	liver_cancer_up_55	0.274482011795044
chr18	20798272	20798571	300	*	liver_cancer_down_116	2.14004159410795
chr10	134824482	134824781	300	*	normal_down_85	4.6231849972407
chr11	77907332	77907709	378	*	normal_up_85	0.0936723226908023
chr2	233764717	233765500	784	*	normal_down_38	2.57449033210168
chr21	9827129	9827584	456	*	brain_cancer_up_26	33.6134618139058
chr12	132813407	132813970	564	*	normal_down_22	1.43080850072364
chr18	72627724	72628023	300	*	normal_down_100	2.43648158629735
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.488211405118306
chr10	133765874	133766352	479	*	liver_cancer_down_64	0.841781697094067
chr6	29685554	29685853	300	*	liver_cancer_down_142	1.50553153812885
chr2	230049402	230049701	300	*	normal_down_49	0.215925619602203
chr12	63244486	63244785	300	*	brain_cancer_up_18	0
chr10	134387072	134387371	300	*	normal_down_106	3.63367884397507
chr17	19530990	19531352	363	*	normal_up_91	0.0642725748135695
chr11	69462582	69463082	501	*	liver_cancer_up_35	0.576904537673006
chr12	75347200	75347499	300	*	brain_cancer_up_16	0.0713653230667114
chr10	35501470	35501769	300	*	liver_cancer_up_68	0.953365943630536
chr12	127650489	127650982	494	*	brain_cancer_up_1	0
chr3	166735369	166735668	300	*	brain_cancer_up_34	0.806060908039411
chr19	50155132	50155431	300	*	normal_up_100	0
chr12	133159856	133160155	300	*	normal_up_70	0
chr10	7755889	7756188	300	*	liver_cancer_up_31	0.704045242269834
