seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.103808577259382
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.452041134776839
chr6	29521411	29521710	300	*	liver_cancer_up_52	0.133468292355537
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.23169740478198
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0
chr18	60618600	60618899	300	*	normal_down_70	0
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.608845604260763
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.184548749923706
chr4	988556	988855	300	*	normal_down_36	1.06609791179498
chr14	46326606	46326905	300	*	liver_cancer_up_28	0.949931220610936
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.210912857055664
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.423473470807075
chr1	160951915	160952299	385	*	liver_cancer_up_44	0
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	33.1569658279419
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.582481713294983
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.512451960841815
chr20	18190210	18190509	300	*	normal_down_81	1.80594025214513
chr1	161035722	161036021	300	*	liver_cancer_up_60	3.15874768237273
chr11	131550844	131551743	900	*	normal_down_60	3.70827434711986
chr19	835434	835733	300	*	normal_up_112	0
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	2.06463803728422
chr11	69650079	69650455	377	*	liver_cancer_up_65	0
chr9	134391333	134391632	300	*	normal_down_44	1.63045420527458
chr19	433635	433934	300	*	normal_down_104	12.2477687644959
chr5	46383346	46383645	300	*	liver_cancer_down_189	0
chr11	103280915	103281514	600	*	brain_cancer_up_3	0
chr16	87196263	87196862	600	*	normal_down_33	9.16234620491664
chr7	63386705	63387004	300	*	liver_cancer_up_64	0
chr5	115264476	115264775	300	*	normal_down_118	1.93199370205402
chr1	76002602	76002901	300	*	liver_cancer_down_37	3.7577071650823
chr6	1927220	1927519	300	*	normal_down_69	10.1188682790597
chr13	61551933	61552232	300	*	normal_down_103	2.45021287560463
chr5	162486769	162487068	300	*	brain_cancer_up_31	1.69883603652318
chr9	2823955	2824254	300	*	liver_cancer_up_1	0.458899996479352
chr13	37574137	37574436	300	*	normal_down_82	0.987005700071653
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.182900993227959
chr4	2771680	2772060	381	*	liver_cancer_up_15	1.05871553543046
chr10	35199876	35200175	300	*	liver_cancer_down_2	1.34951172053814
chr5	68427903	68428202	300	*	normal_down_31	0.186196506619453
chr10	42542408	42542707	300	*	liver_cancer_down_187	6.60997237364451
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.220799397230148
chr14	77735923	77736222	300	*	liver_cancer_down_122	0
chr9	69703231	69703530	300	*	liver_cancer_down_123	0.275175368189812
chr10	61365646	61365945	300	*	liver_cancer_down_136	1.22345864792665
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.785155637661616
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	6.77639573295911
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.60390253474315
chr2	109816026	109816325	300	*	normal_down_42	68.5334586528937
chr2	10676231	10676640	410	*	liver_cancer_down_46	2.51564076208487
chr4	186198959	186199258	300	*	liver_cancer_down_141	1.7581554321448
chr19	431535	433034	1500	*	normal_down_45	7.06392913738887
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.954050576090813
chr22	24593475	24593774	300	*	liver_cancer_up_16	1.2761868528525
chr2	240981669	240981968	300	*	liver_cancer_down_153	4.00734221061071
chr3	49723977	49724276	300	*	liver_cancer_up_70	0.425121227502823
chr20	26312455	26312754	300	*	liver_cancer_down_184	2.65783014198144
chr6	601535	602134	600	*	brain_cancer_up_37	3.84133070468903
chr5	80039381	80039680	300	*	liver_cancer_down_36	2.04486487825712
chr10	823521	823820	300	*	liver_cancer_down_98	3.66955194354057
chr2	131881185	131881484	300	*	liver_cancer_down_54	0
chr6	134995934	134996233	300	*	brain_cancer_up_17	0
chr2	87645236	87645535	300	*	liver_cancer_up_55	3.06070638577143
chr18	20798272	20798571	300	*	liver_cancer_down_116	1.85207746525606
chr10	134824482	134824781	300	*	normal_down_85	12.3202700519562
chr11	77907332	77907709	378	*	normal_up_85	0.138620801388271
chr2	233764717	233765500	784	*	normal_down_38	4.63053003607356
chr21	9827129	9827584	456	*	brain_cancer_up_26	63.444560168213
chr12	132813407	132813970	564	*	normal_down_22	6.35788339418722
chr18	72627724	72628023	300	*	normal_down_100	1.94764740228653
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.485099336147308
chr10	133765874	133766352	479	*	liver_cancer_down_64	0.0902996338235063
chr6	29685554	29685853	300	*	liver_cancer_down_142	1.49204313794772
chr2	230049402	230049701	300	*	normal_down_49	0
chr12	63244486	63244785	300	*	brain_cancer_up_18	0.374040766557058
chr10	134387072	134387371	300	*	normal_down_106	9.39879905064901
chr17	19530990	19531352	363	*	normal_up_91	0.705403044204081
chr11	69462582	69463082	501	*	liver_cancer_up_35	0.679822648475746
chr12	75347200	75347499	300	*	brain_cancer_up_16	0
chr10	35501470	35501769	300	*	liver_cancer_up_68	0
chr12	127650489	127650982	494	*	brain_cancer_up_1	5.82284849218511
chr3	166735369	166735668	300	*	brain_cancer_up_34	2.57544233282407
chr19	50155132	50155431	300	*	normal_up_100	0.092274374961853
chr12	133159856	133160155	300	*	normal_up_70	0
chr10	7755889	7756188	300	*	liver_cancer_up_31	4.78837859312693
chr11	69465933	69466353	421	*	liver_cancer_up_12	0.287672431905026
chr1	156616535	156616834	300	*	liver_cancer_up_59	0
chr19	7532280	7532579	300	*	brain_cancer_down_49	0.214208367069562
chr14	61192448	61192747	300	*	normal_down_56	0.108751870989799
chr1	102695616	102696011	396	*	liver_cancer_down_40	3.80044879621328
chr10	5411929	5413034	1106	*	normal_down_12	2.41174237599856
chr17	8199264	8199563	300	*	liver_cancer_up_7	4.39786016563574
chr4	9256799	9257098	300	*	normal_down_86	8.27832503318787
chr14	50329282	50329581	300	*	brain_cancer_up_32	0.230685937404633
chr20	62766477	62766776	300	*	normal_down_53	3.46852611939112
chr22	44230302	44230853	552	*	normal_up_106	0.350148184035999
chr10	135478947	135479246	300	*	normal_up_110	1.67988683025042
chr17	81153421	81153720	300	*	brain_cancer_down_36	6.73190626700719
chr21	45830362	45830661	300	*	normal_down_116	3.46605437437693
chr7	64029866	64030165	300	*	liver_cancer_up_53	0
chr7	6693256	6693555	300	*	normal_up_103	0
chr1	149224070	149224369	300	*	brain_cancer_up_22	0.0296596205234528
chr6	106983610	106983909	300	*	liver_cancer_down_74	2.86215183377266
chr16	21530186	21530485	300	*	normal_down_117	1.30584654112657
chr15	21359962	21360261	300	*	normal_up_49	0.0692057812213898
chr4	187882583	187882882	300	*	brain_cancer_up_36	6.03325777689616
chr2	185918218	185918517	300	*	liver_cancer_down_28	1.25723772446314
chr2	217092134	217092569	436	*	liver_cancer_down_31	0.417796784174552
chr15	65438064	65438363	300	*	liver_cancer_down_146	2.6644211268425
chr4	187886732	187887031	300	*	liver_cancer_down_185	6.2861883131663
chr11	11268517	11268816	300	*	normal_down_59	5.73171851933003
chr14	102973580	102973879	300	*	normal_up_59	0
chr1	161439726	161440025	300	*	brain_cancer_down_59	0.0428416740894318
chr2	91750677	91751014	338	*	normal_up_27	0.772933795783647
chr9	79186659	79187094	436	*	brain_cancer_up_4	1.00509323289088
chr10	35502059	35502358	300	*	liver_cancer_up_63	0
chr20	54463240	54463539	300	*	liver_cancer_down_104	4.76942904015382
chr15	20353347	20353734	388	*	normal_up_9	0.380300484060012
chr14	31943044	31943343	300	*	liver_cancer_down_71	2.34969980458419
chr7	63225296	63225595	300	*	liver_cancer_up_71	3.80384411811829
chr8	145105453	145106374	922	*	liver_cancer_up_30	0
chr4	191003878	191004177	300	*	normal_up_71	2.18245236496131
chr6	10070809	10071108	300	*	liver_cancer_down_152	4.09796860893567
