seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.00249102003872395
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.301922371409026
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.09798209071159
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.570994778474172
chr18	60618600	60618899	300	*	normal_down_70	0.120121937394142
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.508719496627649
chr8	144358350	144358649	300	*	liver_cancer_up_27	0
chr4	988556	988855	300	*	normal_down_36	0.480488176047802
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.0838638454427322
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.00498202343781789
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.04054622959781
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	61.1706344350179
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	1.3902607657512
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.230833647251129
chr20	18190210	18190509	300	*	normal_down_81	1.84224050045013
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.200387692203124
chr11	131550844	131551743	900	*	normal_down_60	0.383707768039571
chr19	835434	835733	300	*	normal_up_112	0.273180947701136
chr1	145969148	145969447	300	*	brain_cancer_up_13	0.0725159251689911
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.671465623577436
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.0524190278521267
chr9	134391333	134391632	300	*	normal_down_44	2.62331057985624
chr19	433635	433934	300	*	normal_down_104	6.00361189842224
chr5	46383346	46383645	300	*	liver_cancer_down_189	2.03930701255798
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.317050262987614
chr16	87196263	87196862	600	*	normal_down_33	2.85386752635241
chr7	63386705	63387004	300	*	liver_cancer_up_64	0
chr5	115264476	115264775	300	*	normal_down_118	0.592860519041618
chr1	76002602	76002901	300	*	liver_cancer_down_37	2.39690548884372
chr6	1927220	1927519	300	*	normal_down_69	2.55577676852544
chr13	61551933	61552232	300	*	normal_down_103	0.326045438746611
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.326045278608799
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0.117354016304016
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.0235261785984039
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.414732454877513
chr10	35199876	35200175	300	*	liver_cancer_down_2	8.99586875120799
chr5	68427903	68428202	300	*	normal_down_31	0.283144876460234
chr10	42542408	42542707	300	*	liver_cancer_down_187	41.7789492162069
chr5	62006249	62006548	300	*	liver_cancer_up_29	0.0077497935295105
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.415607622139668
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.370606808960438
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.29449277356267
chr9	69703231	69703530	300	*	liver_cancer_down_123	5.53945328871409
chr10	61365646	61365945	300	*	liver_cancer_down_136	1.08275931114952
chr7	27182735	27183034	300	*	brain_cancer_down_45	0
chr6	1625273	1625572	300	*	liver_cancer_up_66	0
chr19	30386536	30386835	300	*	liver_cancer_up_41	0.745642247398694
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.0963191476712624
chr2	109816026	109816325	300	*	normal_down_42	23.879378871123
chr2	10676231	10676640	410	*	liver_cancer_down_46	2.48614990158779
chr4	186198959	186199258	300	*	liver_cancer_down_141	1.49156167288621
chr19	431535	433034	1500	*	normal_down_45	6.21031029113134
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.0293385696411133
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.215887550612291
chr2	240981669	240981968	300	*	liver_cancer_down_153	1.83338369568189
chr3	49723977	49724276	300	*	liver_cancer_up_70	0
chr20	26312455	26312754	300	*	liver_cancer_down_184	35.8874329503377
chr6	601535	602134	600	*	brain_cancer_up_37	6.38127671957016
chr5	80039381	80039680	300	*	liver_cancer_down_36	1.8909536053737
chr10	823521	823820	300	*	liver_cancer_down_98	0.374758627762397
chr2	131881185	131881484	300	*	liver_cancer_down_54	0.1145863327384
chr6	134995934	134996233	300	*	brain_cancer_up_17	0
chr2	87645236	87645535	300	*	liver_cancer_up_55	0
chr18	20798272	20798571	300	*	liver_cancer_down_116	1.75782310942809
chr10	134824482	134824781	300	*	normal_down_85	4.51398748715719
chr11	77907332	77907709	378	*	normal_up_85	0.0325105471743478
chr2	233764717	233765500	784	*	normal_down_38	1.5568815080487
chr21	9827129	9827584	456	*	brain_cancer_up_26	25.6725204045835
chr12	132813407	132813970	564	*	normal_down_22	2.60937747507231
chr18	72627724	72628023	300	*	normal_down_100	3.9020295437177
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.0659840812683105
chr10	133765874	133766352	479	*	liver_cancer_down_64	1.40689219699274
chr6	29685554	29685853	300	*	liver_cancer_down_142	0.907004608809948
