seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.131873221993446
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.0435924747083561
chr6	29521411	29521710	300	*	liver_cancer_up_52	0
chr4	7454571	7454870	300	*	brain_cancer_up_39	0.63683204839627
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.0805427804092566
chr18	60618600	60618899	300	*	normal_down_70	0.0363069324195385
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.365573335389296
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.187377134611209
chr4	988556	988855	300	*	normal_down_36	0.176944049348434
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.177778802613417
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.0267084789276123
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.0539808240029719
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	20.8764947128296
chr11	69517700	69518273	574	*	liver_cancer_up_21	0
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.207408693532149
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.115597888678312
chr20	18190210	18190509	300	*	normal_down_81	1.65384406169256
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.360148144811392
chr11	131550844	131551743	900	*	normal_down_60	0.432136100514068
chr19	835434	835733	300	*	normal_up_112	0.117684336602688
chr1	145969148	145969447	300	*	brain_cancer_up_13	0.0317163187265396
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.990720655322075
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.0504768998300365
chr9	134391333	134391632	300	*	normal_down_44	0.864898313085238
chr19	433635	433934	300	*	normal_down_104	2.27043611168861
chr5	46383346	46383645	300	*	liver_cancer_down_189	0.0886806915948788
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.0225353230039279
chr16	87196263	87196862	600	*	normal_down_33	3.10080118060112
chr7	63386705	63387004	300	*	liver_cancer_up_64	0
chr5	115264476	115264775	300	*	normal_down_118	0.762863270541032
chr1	76002602	76002901	300	*	liver_cancer_down_37	0.515809069400032
chr6	1927220	1927519	300	*	normal_down_69	2.16464523712794
chr13	61551933	61552232	300	*	normal_down_103	0.254565937668085
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.115389221931497
chr9	2823955	2824254	300	*	liver_cancer_up_1	0
chr13	37574137	37574436	300	*	normal_down_82	0.250392517149448
