seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.0945820343991121
chr13	28503235	28503534	300	*	liver_cancer_up_42	0.551321712930997
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.686041372763105
chr6	29521411	29521710	300	*	liver_cancer_up_52	0.535456323325634
chr4	7454571	7454870	300	*	brain_cancer_up_39	0.730264650285244
chr8	53852213	53852627	415	*	liver_cancer_up_25	0.901635482440512
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.368107139791052
chr18	60618600	60618899	300	*	normal_down_70	0.0180010968695084
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.803031941751639
chr8	144358350	144358649	300	*	liver_cancer_up_27	0.331952414214611
chr4	988556	988855	300	*	normal_down_36	0.338054489245017
chr14	46326606	46326905	300	*	liver_cancer_up_28	0.800591127301256
chr2	204068233	204068532	300	*	liver_cancer_up_18	0
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.45155292155842
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.323686892587643
chr7	129418295	129418594	300	*	liver_cancer_up_69	0.261320997352401
chr2	89852611	89852910	300	*	liver_cancer_down_139	12.0726313209534
chr11	69517700	69518273	574	*	liver_cancer_up_21	0.279217376837747
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.281305169612169
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.299458909879128
chr20	18190210	18190509	300	*	normal_down_81	0.685872197250525
chr1	161035722	161036021	300	*	liver_cancer_up_60	2.10856860294938
chr11	131550844	131551743	900	*	normal_down_60	0.303374206100901
chr19	835434	835733	300	*	normal_up_112	0.325850340301792
chr1	145969148	145969447	300	*	brain_cancer_up_13	0
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.702195328871409
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.471736657010782
chr9	134391333	134391632	300	*	normal_down_44	0.555745687981447
chr19	433635	433934	300	*	normal_down_104	3.25438397963842
chr5	46383346	46383645	300	*	liver_cancer_down_189	0.0825300767272711
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.0160179251804948
chr16	87196263	87196862	600	*	normal_down_33	2.20101492812236
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.105260651186109
chr5	115264476	115264775	300	*	normal_down_118	1.26328033385177
chr1	76002602	76002901	300	*	liver_cancer_down_37	0.620274946490924
chr6	1927220	1927519	300	*	normal_down_69	1.30614735908806
chr13	61551933	61552232	300	*	normal_down_103	0.0369175037493308
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.09641265441974
chr9	2823955	2824254	300	*	liver_cancer_up_1	0.132262274722258
chr13	37574137	37574436	300	*	normal_down_82	0.307696701288223
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.599680578112602
chr4	2771680	2772060	381	*	liver_cancer_up_15	1.85067959266698
chr10	35199876	35200175	300	*	liver_cancer_down_2	0.848797350327174
chr5	68427903	68428202	300	*	normal_down_31	0.0500369372715553
chr10	42542408	42542707	300	*	liver_cancer_down_187	1.70567995150884
chr5	62006249	62006548	300	*	liver_cancer_up_29	0
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.0756704530545643
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.408838443557421
chr14	77735923	77736222	300	*	liver_cancer_down_122	0
chr9	69703231	69703530	300	*	liver_cancer_down_123	0.0677329407632351
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.472452481115858
chr7	27182735	27183034	300	*	brain_cancer_down_45	1.7409195625782
chr6	1625273	1625572	300	*	liver_cancer_up_66	0.279016992598772
chr19	30386536	30386835	300	*	liver_cancer_up_41	5.1359560662508
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.111820374081532
chr2	109816026	109816325	300	*	normal_down_42	8.73053005099297
chr2	10676231	10676640	410	*	liver_cancer_down_46	1.21881335377693
