seqnames	start	end	width	strand	name	score
chr19	1194462	1194761	300	*	normal_down_112	0.0154053062697252
chr13	28503235	28503534	300	*	liver_cancer_up_42	0
chr1	147774724	147775138	415	*	liver_cancer_up_20	0.172426349427327
chr6	29521411	29521710	300	*	liver_cancer_up_52	0.0297720525662104
chr4	7454571	7454870	300	*	brain_cancer_up_39	1.27206554293633
chr8	53852213	53852627	415	*	liver_cancer_up_25	0
chr10	35295004	35295303	300	*	liver_cancer_up_56	0.353976712773244
chr18	60618600	60618899	300	*	normal_down_70	0.037734345694383
chr11	69478996	69479295	300	*	liver_cancer_up_8	0.399500211675962
chr8	144358350	144358649	300	*	liver_cancer_up_27	0
chr4	988556	988855	300	*	normal_down_36	0.108356423874696
chr14	46326606	46326905	300	*	liver_cancer_up_28	0
chr2	204068233	204068532	300	*	liver_cancer_up_18	0.126531223406394
chr19	48983563	48983862	300	*	liver_cancer_up_23	0.152495465924342
chr1	160951915	160952299	385	*	liver_cancer_up_44	0.0790384603011144
chr7	129418295	129418594	300	*	liver_cancer_up_69	0
chr2	89852611	89852910	300	*	liver_cancer_down_139	46.9037083435059
chr11	69517700	69518273	574	*	liver_cancer_up_21	0.0331108841642685
chr1	26659124	26659423	300	*	liver_cancer_down_164	0.445369948148727
chr10	35330496	35330795	300	*	liver_cancer_up_32	0.333551531930765
chr20	18190210	18190509	300	*	normal_down_81	1.33922572453817
chr1	161035722	161036021	300	*	liver_cancer_up_60	0.0630059717098872
chr11	131550844	131551743	900	*	normal_down_60	0.337994210372368
chr19	835434	835733	300	*	normal_up_112	0.175863188803196
chr1	145969148	145969447	300	*	brain_cancer_up_13	0.0922587442894777
chr8	2129864	2130163	300	*	liver_cancer_down_179	0.615348112483819
chr11	69650079	69650455	377	*	liver_cancer_up_65	0.0393936541573755
chr9	134391333	134391632	300	*	normal_down_44	0.38115252494812
chr19	433635	433934	300	*	normal_down_104	3.38709678093592
chr5	46383346	46383645	300	*	liver_cancer_down_189	2.94674635887146
chr11	103280915	103281514	600	*	brain_cancer_up_3	0.352678371965885
chr16	87196263	87196862	600	*	normal_down_33	1.55178464651108
chr7	63386705	63387004	300	*	liver_cancer_up_64	0.0986631974577904
chr5	115264476	115264775	300	*	normal_down_118	1.19157690127691
chr1	76002602	76002901	300	*	liver_cancer_down_37	2.61752224564552
chr6	1927220	1927519	300	*	normal_down_69	3.26506565928459
chr13	61551933	61552232	300	*	normal_down_103	0.0304644258817037
chr5	162486769	162487068	300	*	brain_cancer_up_31	0.20978954354922
chr9	2823955	2824254	300	*	liver_cancer_up_1	0.0965860775113106
chr13	37574137	37574436	300	*	normal_down_82	0.0332339191436768
chr1	147752954	147753553	600	*	liver_cancer_up_14	0.0169631597399712
chr4	2771680	2772060	381	*	liver_cancer_up_15	0.341416778526907
chr10	35199876	35200175	300	*	liver_cancer_down_2	5.68162631670634
chr5	68427903	68428202	300	*	normal_down_31	0.0325416166583697
chr10	42542408	42542707	300	*	liver_cancer_down_187	30.0288074175517
chr5	62006249	62006548	300	*	liver_cancer_up_29	0.000173093328873316
chr1	25161244	25161621	378	*	liver_cancer_down_50	0.426964262924182
chr11	69464605	69464904	300	*	liver_cancer_up_11	0.303259995778402
chr14	77735923	77736222	300	*	liver_cancer_down_122	0.226060270667076
chr9	69703231	69703530	300	*	liver_cancer_down_123	4.88747267246246
chr10	61365646	61365945	300	*	liver_cancer_down_136	0.843312300741673
chr7	27182735	27183034	300	*	brain_cancer_down_45	0.00276949326197306
chr6	1625273	1625572	300	*	liver_cancer_up_66	0.0010385599732399
chr19	30386536	30386835	300	*	liver_cancer_up_41	0.656198110282421
chr14	50053157	50053756	600	*	liver_cancer_down_1	0.331733911558986
chr2	109816026	109816325	300	*	normal_down_42	13.6174513554573
chr2	10676231	10676640	410	*	liver_cancer_down_46	3.44004644010125
chr4	186198959	186199258	300	*	liver_cancer_down_141	1.55507356867194
chr19	431535	433034	1500	*	normal_down_45	2.05669884618123
chr10	79333224	79333523	300	*	liver_cancer_up_3	0.0263101859887441
chr22	24593475	24593774	300	*	liver_cancer_up_16	0.129820235321919
chr2	240981669	240981968	300	*	liver_cancer_down_153	6.06935610930125
chr3	49723977	49724276	300	*	liver_cancer_up_70	0
chr20	26312455	26312754	300	*	liver_cancer_down_184	14.809720509847
chr6	601535	602134	600	*	brain_cancer_up_37	1.07742147882779
chr5	80039381	80039680	300	*	liver_cancer_down_36	1.72349365075429
chr10	823521	823820	300	*	liver_cancer_down_98	0.458179012437662
chr2	131881185	131881484	300	*	liver_cancer_down_54	0.0524472786486149
chr6	134995934	134996233	300	*	brain_cancer_up_17	0.0470813854535421
chr2	87645236	87645535	300	*	liver_cancer_up_55	0.0304644258817037
chr18	20798272	20798571	300	*	liver_cancer_down_116	2.37346032301585
chr10	134824482	134824781	300	*	normal_down_85	2.47852827707926
chr11	77907332	77907709	378	*	normal_up_85	0.00384651841940703
chr2	233764717	233765500	784	*	normal_down_38	1.61295033938118
chr21	9827129	9827584	456	*	brain_cancer_up_26	35.1760480832635
chr12	132813407	132813970	564	*	normal_down_22	1.32122019704775
chr18	72627724	72628023	300	*	normal_down_100	1.14882272760073
chr1	16974552	16974926	375	*	liver_cancer_up_33	0.0484662006696065
chr10	133765874	133766352	479	*	liver_cancer_down_64	1.30080425490417
chr6	29685554	29685853	300	*	liver_cancer_down_142	1.18084498167038
chr2	230049402	230049701	300	*	normal_down_49	0.125665756762028
chr12	63244486	63244785	300	*	brain_cancer_up_18	0.146436956226826
chr10	134387072	134387371	300	*	normal_down_106	2.28639428218206
chr17	19530990	19531352	363	*	normal_up_91	0.00228883740658931
chr11	69462582	69463082	501	*	liver_cancer_up_35	0.202426302694751
chr12	75347200	75347499	300	*	brain_cancer_up_16	0.0484661320845286
chr10	35501470	35501769	300	*	liver_cancer_up_68	0.77649826914072
chr12	127650489	127650982	494	*	brain_cancer_up_1	0.442860370403842
chr3	166735369	166735668	300	*	brain_cancer_up_34	0.692374527057012
chr19	50155132	50155431	300	*	normal_up_100	0
chr12	133159856	133160155	300	*	normal_up_70	0
chr10	7755889	7756188	300	*	liver_cancer_up_31	0.394653408477704
chr11	69465933	69466353	421	*	liver_cancer_up_12	0.0800506321098346
chr1	156616535	156616834	300	*	liver_cancer_up_59	0
chr19	7532280	7532579	300	*	brain_cancer_down_49	0
chr14	61192448	61192747	300	*	normal_down_56	0.254447524746259
chr1	102695616	102696011	396	*	liver_cancer_down_40	2.94390352047754
chr10	5411929	5413034	1106	*	normal_down_12	0.214942808446574
chr17	8199264	8199563	300	*	liver_cancer_up_7	0.22086757739385
chr4	9256799	9257098	300	*	normal_down_86	2.21525278687477
chr14	50329282	50329581	300	*	brain_cancer_up_32	0.0983170108000437
chr20	62766477	62766776	300	*	normal_down_53	1.09447120606899
chr22	44230302	44230853	552	*	normal_up_106	0
chr10	135478947	135479246	300	*	normal_up_110	0.0572938924034437
chr17	81153421	81153720	300	*	brain_cancer_down_36	0.0263101859887441
chr21	45830362	45830661	300	*	normal_down_116	0.686662743588289
chr7	64029866	64030165	300	*	liver_cancer_up_53	0.00380805323521296
chr7	6693256	6693555	300	*	normal_up_103	0
chr1	149224070	149224369	300	*	brain_cancer_up_22	0
chr6	106983610	106983909	300	*	liver_cancer_down_74	1.81021347393592
chr16	21530186	21530485	300	*	normal_down_117	0.0335801058014234
chr15	21359962	21360261	300	*	normal_up_49	0.0131550929943721
chr4	187882583	187882882	300	*	brain_cancer_up_36	1.86075679461161
chr2	185918218	185918517	300	*	liver_cancer_down_28	4.54613201419512
chr2	217092134	217092569	436	*	liver_cancer_down_31	1.00414177912091
chr15	65438064	65438363	300	*	liver_cancer_down_146	2.03419671103358
chr4	187886732	187887031	300	*	liver_cancer_down_185	2.63985148111979
chr11	11268517	11268816	300	*	normal_down_59	1.10243356515964
chr14	102973580	102973879	300	*	normal_up_59	0
chr1	161439726	161440025	300	*	brain_cancer_down_59	0
chr2	91750677	91751014	338	*	normal_up_27	0.0362575061222505
chr9	79186659	79187094	436	*	brain_cancer_up_4	0.53738417517428
chr10	35502059	35502358	300	*	liver_cancer_up_63	0.560823474625746
chr20	54463240	54463539	300	*	liver_cancer_down_104	2.32430165002743
chr15	20353347	20353734	388	*	normal_up_9	0.118310369013511
chr14	31943044	31943343	300	*	liver_cancer_down_71	2.43733182817698
chr7	63225296	63225595	300	*	liver_cancer_up_71	0.147995090037584
chr8	145105453	145106374	922	*	liver_cancer_up_30	0.0161078173723759
chr4	191003878	191004177	300	*	normal_up_71	0.162535037696362
chr6	10070809	10071108	300	*	liver_cancer_down_152	1.60198181718588
chr22	29163891	29164382	492	*	liver_cancer_down_109	1.51087542820146
chr6	52860193	52860728	536	*	brain_cancer_up_8	0.0255764769529229
chr3	192306054	192306353	300	*	liver_cancer_down_47	0.864256616036097
chr7	1786041	1786430	390	*	brain_cancer_down_10	0.000798892287107614
chr11	69956099	69956398	300	*	normal_down_27	0.655851958990097
chr4	9212054	9212353	300	*	normal_down_80	0.474103362659613
chr9	67791342	67792275	934	*	liver_cancer_down_77	1.03689400231111
chr19	56104376	56104734	359	*	normal_up_48	0
chr5	7300788	7301087	300	*	liver_cancer_down_167	1.85331390659014
chr15	65394489	65394788	300	*	brain_cancer_down_11	0
chr13	100129320	100129701	382	*	normal_down_32	1.66360227537405
chr22	47774911	47775210	300	*	liver_cancer_down_132	0.863391308784485
chr1	10484	10783	300	*	liver_cancer_down_172	0.715396068692207
chr1	224200843	224201142	300	*	liver_cancer_down_126	19.8263208770752
chr10	50312760	50313059	300	*	liver_cancer_down_155	2.02519580165545
chr5	175488250	175488669	420	*	liver_cancer_down_120	2.44457701728457
chr5	180864315	180864614	300	*	brain_cancer_down_32	0
chr16	33896051	33896350	300	*	normal_down_102	10.4250850073497
chr9	44992213	44992968	756	*	liver_cancer_down_58	0.927836819320286
chr3	130466455	130466754	300	*	normal_down_52	0.367304928501447
chr4	9216803	9217102	300	*	liver_cancer_up_26	2.34213037371635
chr2	90380773	90381072	300	*	normal_down_55	2.95159320990245
chr2	108445088	108445987	900	*	brain_cancer_down_2	0
chr8	70602177	70602476	300	*	liver_cancer_down_108	4.55478669305642
chr4	117219252	117219551	300	*	brain_cancer_up_40	0.475834545095762
chr6	171021003	171021302	300	*	normal_down_77	1.09256732185682
chr2	207037389	207037784	396	*	liver_cancer_down_34	1.40913980025234
chr6	28752525	28752824	300	*	liver_cancer_up_19	0
chr1	104719828	104720127	300	*	liver_cancer_down_178	2.90780044813951
chr18	77645897	77646642	746	*	liver_cancer_down_81	3.2143214052548
chr9	44992997	44993296	300	*	liver_cancer_down_45	4.25446907440821
chr4	74787480	74787779	300	*	liver_cancer_down_72	3.52851429710786
chr1	115335526	115335825	300	*	liver_cancer_down_102	1.38353765974442
chr5	154787887	154788186	300	*	brain_cancer_up_24	0.0216366661091646
chr11	134393331	134394295	965	*	normal_up_26	0.014421474501259
chr17	73892062	73892498	437	*	normal_down_71	0
chr1	121447122	121447421	300	*	normal_down_74	0.577959686319033
chr12	132072920	132073219	300	*	normal_down_19	0.282488854130109
chr7	61389907	61390206	300	*	liver_cancer_down_131	1.85123670905828
chr1	1013666	1014805	1140	*	liver_cancer_down_75	3.18519666675936
chr11	78901829	78902128	300	*	liver_cancer_down_56	0.783595073024432
chr1	93945980	93946279	300	*	liver_cancer_up_5	0.0920857616265615
chr15	52789846	52790145	300	*	liver_cancer_down_138	1.64127397139867
chr3	163363192	163363491	300	*	liver_cancer_down_97	3.18371169537306
chr17	15540700	15540999	300	*	normal_up_75	0.0287335442503293
chr21	45080114	45080413	300	*	normal_down_107	0
chr6	168378164	168378463	300	*	liver_cancer_down_154	4.98475121418635
chr12	15954381	15954680	300	*	liver_cancer_down_171	2.71653191844622
chr14	105987411	105987710	300	*	liver_cancer_down_181	0.263448546230793
chr2	90527748	90528047	300	*	normal_up_58	0.0167900529007117
chr12	122185189	122185852	664	*	liver_cancer_down_68	4.97899741455015
chr6	26173340	26173639	300	*	normal_down_58	0
chr1	17222273	17222572	300	*	brain_cancer_up_9	0.125665756762028
chr6	43549400	43549699	300	*	normal_up_60	0
chr3	134248585	134248884	300	*	normal_down_47	0.253582032769918
chr22	28194171	28194470	300	*	brain_cancer_down_4	0.0283873059352239
chr17	41663	41962	300	*	normal_up_83	0.0304644258817037
chr19	812746	813045	300	*	normal_up_50	0
chr15	46791637	46792143	507	*	liver_cancer_down_52	1.52762842431106
chr21	47425927	47426226	300	*	normal_up_55	0
chr17	65727356	65727655	300	*	liver_cancer_down_140	1.40153941273689
chr2	97127938	97128237	300	*	brain_cancer_down_13	0.0439657055338224
chr7	157346711	157347010	300	*	normal_up_74	0
chr19	15568113	15568465	353	*	normal_up_65	0
chr6	27452935	27453234	300	*	brain_cancer_down_54	0.0304644258817037
chr7	25044635	25044934	300	*	liver_cancer_down_86	1.66066069930792
chr16	33894134	33894521	388	*	liver_cancer_up_57	3.25581151984402
chr1	145075649	145075948	300	*	liver_cancer_up_13	0.180709550331036
chr1	1224023	1224322	300	*	liver_cancer_down_119	4.02823573589325
chr2	91600305	91600604	300	*	normal_down_5	2.17942229489485
